UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
114813	paperref:3622	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
85969	paperref:5120	paperref:5116	|	exists=EXIST:P=0.0,1.0
95696	paperref:3139	paperref:3698	|	exists=NOTEXIST:P=1.0,0.0
102523	paperref:3106	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
94114	paperref:3424	paperref:596	|	exists=NOTEXIST:P=1.0,0.0
108890	paperref:4695	paperref:2267	|	exists=NOTEXIST:P=1.0,0.0
129649	paperref:1567	paperref:1568	|	exists=EXIST:P=0.0,1.0
126582	paperref:5479	paperref:1942	|
90347	paperref:1537	paperref:3831	|	exists=NOTEXIST:P=1.0,0.0
124399	paperref:1619	paperref:3773	|	exists=NOTEXIST:P=1.0,0.0
83267	paperref:1491	paperref:4374	|	exists=NOTEXIST:P=1.0,0.0
94858	paperref:4648	paperref:4781	|	exists=NOTEXIST:P=1.0,0.0
130334	paperref:1244	paperref:3119	|	exists=NOTEXIST:P=1.0,0.0
88816	paperref:5064	paperref:3417	|	exists=NOTEXIST:P=1.0,0.0
117216	paperref:5009	paperref:1962	|	exists=NOTEXIST:P=1.0,0.0
119424	paperref:5603	paperref:3241	|	exists=NOTEXIST:P=1.0,0.0
92943	paperref:4535	paperref:3849	|	exists=NOTEXIST:P=1.0,0.0
102687	paperref:3906	paperref:2553	|
107732	paperref:112	paperref:1346	|	exists=NOTEXIST:P=1.0,0.0
106320	paperref:3783	paperref:4795	|	exists=NOTEXIST:P=1.0,0.0
76617	paperref:4102	paperref:2797	|	exists=NOTEXIST:P=1.0,0.0
120413	paperref:3424	paperref:1703	|	exists=NOTEXIST:P=1.0,0.0
107527	paperref:548	paperref:2686	|	exists=NOTEXIST:P=1.0,0.0
122431	paperref:606	paperref:2293	|	exists=NOTEXIST:P=1.0,0.0
119655	paperref:756	paperref:5225	|
92809	paperref:4535	paperref:3843	|
82269	paperref:3619	paperref:4802	|	exists=NOTEXIST:P=1.0,0.0
128917	paperref:1708	paperref:2555	|	exists=NOTEXIST:P=1.0,0.0
85906	paperref:1219	paperref:4952	|	exists=NOTEXIST:P=1.0,0.0
91341	paperref:3873	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
95152	paperref:593	paperref:592	|	exists=EXIST:P=0.0,1.0
87170	paperref:484	paperref:2672	|
91533	paperref:4538	paperref:70	|	exists=NOTEXIST:P=1.0,0.0
91094	paperref:4245	paperref:1134	|	exists=NOTEXIST:P=1.0,0.0
81962	paperref:3618	paperref:645	|
92498	paperref:5213	paperref:1497	|
113723	paperref:1175	paperref:4070	|	exists=NOTEXIST:P=1.0,0.0
127175	paperref:2838	paperref:4247	|
132297	paperref:1634	paperref:2110	|	exists=NOTEXIST:P=1.0,0.0
110675	paperref:3847	paperref:3247	|	exists=NOTEXIST:P=1.0,0.0
103927	paperref:3107	paperref:649	|	exists=NOTEXIST:P=1.0,0.0
89188	paperref:3833	paperref:801	|	exists=NOTEXIST:P=1.0,0.0
90638	paperref:1538	paperref:5068	|	exists=NOTEXIST:P=1.0,0.0
127427	paperref:550	paperref:3897	|	exists=NOTEXIST:P=1.0,0.0
108756	paperref:464	paperref:5584	|	exists=NOTEXIST:P=1.0,0.0
104340	paperref:3244	paperref:3332	|	exists=NOTEXIST:P=1.0,0.0
84427	paperref:5319	paperref:3823	|	exists=NOTEXIST:P=1.0,0.0
132949	paperref:2106	paperref:1170	|	exists=NOTEXIST:P=1.0,0.0
83059	paperref:3668	paperref:927	|
78858	paperref:373	paperref:375	|	exists=EXIST:P=0.0,1.0
75392	paperref:2175	paperref:2176	|	exists=EXIST:P=0.0,1.0
125300	paperref:4254	paperref:2291	|	exists=NOTEXIST:P=1.0,0.0
124446	paperref:4021	paperref:2109	|	exists=NOTEXIST:P=1.0,0.0
118088	paperref:4243	paperref:644	|	exists=NOTEXIST:P=1.0,0.0
125918	paperref:4259	paperref:2298	|	exists=NOTEXIST:P=1.0,0.0
77145	paperref:1514	paperref:5643	|	exists=NOTEXIST:P=1.0,0.0
97235	paperref:4600	paperref:3837	|
78240	paperref:3405	paperref:376	|
87094	paperref:3828	paperref:4979	|	exists=NOTEXIST:P=1.0,0.0
112861	paperref:4135	paperref:2558	|
109255	paperref:464	paperref:5585	|	exists=NOTEXIST:P=1.0,0.0
77626	paperref:3064	paperref:4993	|	exists=NOTEXIST:P=1.0,0.0
111909	paperref:3849	paperref:4801	|	exists=NOTEXIST:P=1.0,0.0
122573	paperref:3247	paperref:4260	|	exists=NOTEXIST:P=1.0,0.0
116628	paperref:2685	paperref:3138	|	exists=NOTEXIST:P=1.0,0.0
104822	paperref:4789	paperref:4790	|	exists=EXIST:P=0.0,1.0
91389	paperref:3838	paperref:3830	|
117598	paperref:897	paperref:1723	|	exists=NOTEXIST:P=1.0,0.0
113659	paperref:805	paperref:3851	|	exists=NOTEXIST:P=1.0,0.0
126419	paperref:1257	paperref:1259	|	exists=EXIST:P=0.0,1.0
102274	paperref:3841	paperref:3845	|	exists=EXIST:P=0.0,1.0
88080	paperref:940	paperref:3902	|
92265	paperref:4167	paperref:3899	|	exists=NOTEXIST:P=1.0,0.0
125534	paperref:4257	paperref:4258	|	exists=EXIST:P=0.0,1.0
82738	paperref:926	paperref:3875	|
122072	paperref:2556	paperref:3246	|
111487	paperref:654	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
130964	paperref:3878	paperref:1636	|	exists=NOTEXIST:P=1.0,0.0
113264	paperref:1112	paperref:4613	|	exists=NOTEXIST:P=1.0,0.0
128158	paperref:5635	paperref:5224	|	exists=NOTEXIST:P=1.0,0.0
117583	paperref:896	paperref:897	|	exists=EXIST:P=0.0,1.0
129353	paperref:1393	paperref:275	|	exists=NOTEXIST:P=1.0,0.0
98191	paperref:3835	paperref:3249	|	exists=NOTEXIST:P=1.0,0.0
105971	paperref:3900	paperref:3898	|
77404	paperref:2022	paperref:546	|	exists=NOTEXIST:P=1.0,0.0
76558	paperref:4102	paperref:3105	|	exists=NOTEXIST:P=1.0,0.0
102554	paperref:1098	paperref:1097	|	exists=EXIST:P=0.0,1.0
127320	paperref:1394	paperref:1716	|	exists=NOTEXIST:P=1.0,0.0
121041	paperref:2180	paperref:609	|	exists=NOTEXIST:P=1.0,0.0
79541	paperref:1489	paperref:3832	|	exists=NOTEXIST:P=1.0,0.0
130984	paperref:3946	paperref:3944	|	exists=EXIST:P=0.0,1.0
127018	paperref:1940	paperref:1251	|
95159	paperref:5137	paperref:593	|	exists=NOTEXIST:P=1.0,0.0
83203	paperref:3398	paperref:111	|	exists=NOTEXIST:P=1.0,0.0
131953	paperref:5604	paperref:959	|	exists=NOTEXIST:P=1.0,0.0
88017	paperref:940	paperref:3909	|	exists=NOTEXIST:P=1.0,0.0
85877	paperref:1219	paperref:4980	|	exists=NOTEXIST:P=1.0,0.0
122925	paperref:1668	paperref:3023	|	exists=NOTEXIST:P=1.0,0.0
93295	paperref:2506	paperref:306	|	exists=NOTEXIST:P=1.0,0.0
108654	paperref:4871	paperref:3014	|	exists=NOTEXIST:P=1.0,0.0
96713	paperref:3836	paperref:4595	|	exists=NOTEXIST:P=1.0,0.0
123075	paperref:4599	paperref:761	|	exists=NOTEXIST:P=1.0,0.0
127037	paperref:1940	paperref:5172	|
90337	paperref:3831	paperref:3242	|	exists=NOTEXIST:P=1.0,0.0
104904	paperref:1704	paperref:315	|	exists=NOTEXIST:P=1.0,0.0
96745	paperref:3836	paperref:2689	|	exists=NOTEXIST:P=1.0,0.0
90275	paperref:1133	paperref:649	|	exists=NOTEXIST:P=1.0,0.0
117493	paperref:1545	paperref:3243	|	exists=NOTEXIST:P=1.0,0.0
130876	paperref:1303	paperref:3877	|	exists=NOTEXIST:P=1.0,0.0
96142	paperref:5072	paperref:4225	|
92641	paperref:4168	paperref:3848	|	exists=NOTEXIST:P=1.0,0.0
89198	paperref:3833	paperref:603	|	exists=NOTEXIST:P=1.0,0.0
134221	paperref:4826	paperref:4827	|	exists=EXIST:P=0.0,1.0
96795	paperref:3836	paperref:762	|	exists=NOTEXIST:P=1.0,0.0
117636	paperref:1635	paperref:3102	|	exists=NOTEXIST:P=1.0,0.0
77567	paperref:1403	paperref:3899	|	exists=NOTEXIST:P=1.0,0.0
90437	paperref:4980	paperref:3831	|
83237	paperref:1491	paperref:3498	|	exists=NOTEXIST:P=1.0,0.0
123444	paperref:3082	paperref:601	|	exists=NOTEXIST:P=1.0,0.0
87570	paperref:5453	paperref:3911	|	exists=NOTEXIST:P=1.0,0.0
119947	paperref:3242	paperref:3421	|	exists=NOTEXIST:P=1.0,0.0
84242	paperref:3301	paperref:609	|	exists=NOTEXIST:P=1.0,0.0
89986	paperref:665	paperref:5617	|	exists=NOTEXIST:P=1.0,0.0
127022	paperref:1940	paperref:4694	|	exists=NOTEXIST:P=1.0,0.0
104348	paperref:3332	paperref:3246	|	exists=NOTEXIST:P=1.0,0.0
112603	paperref:1547	paperref:608	|
86526	paperref:1169	paperref:3827	|
118992	paperref:819	paperref:1188	|	exists=NOTEXIST:P=1.0,0.0
88990	paperref:1138	paperref:3849	|	exists=NOTEXIST:P=1.0,0.0
132756	paperref:2759	paperref:1903	|	exists=NOTEXIST:P=1.0,0.0
122522	paperref:3247	paperref:3668	|	exists=NOTEXIST:P=1.0,0.0
85981	paperref:220	paperref:514	|	exists=NOTEXIST:P=1.0,0.0
118308	paperref:1544	paperref:2182	|	exists=NOTEXIST:P=1.0,0.0
84272	paperref:3301	paperref:4253	|	exists=NOTEXIST:P=1.0,0.0
111532	paperref:1533	paperref:5172	|	exists=NOTEXIST:P=1.0,0.0
122579	paperref:3247	paperref:4252	|	exists=NOTEXIST:P=1.0,0.0
90660	paperref:4539	paperref:2690	|	exists=NOTEXIST:P=1.0,0.0
87349	paperref:3829	paperref:3851	|	exists=EXIST:P=0.0,1.0
97074	paperref:454	paperref:457	|	exists=EXIST:P=0.0,1.0
114973	paperref:1473	paperref:2804	|	exists=NOTEXIST:P=1.0,0.0
85245	paperref:1297	paperref:2352	|	exists=NOTEXIST:P=1.0,0.0
88388	paperref:1529	paperref:2851	|	exists=NOTEXIST:P=1.0,0.0
104982	paperref:4190	paperref:1129	|	exists=NOTEXIST:P=1.0,0.0
76825	paperref:1591	paperref:1754	|	exists=NOTEXIST:P=1.0,0.0
120802	paperref:4590	paperref:4597	|
129777	paperref:1638	paperref:2112	|	exists=NOTEXIST:P=1.0,0.0
80619	paperref:2174	paperref:2500	|	exists=NOTEXIST:P=1.0,0.0
84879	paperref:3828	paperref:2396	|	exists=NOTEXIST:P=1.0,0.0
112265	paperref:1243	paperref:2146	|	exists=NOTEXIST:P=1.0,0.0
126683	paperref:5416	paperref:1452	|
91194	paperref:3830	paperref:4595	|	exists=NOTEXIST:P=1.0,0.0
81410	paperref:601	paperref:528	|	exists=NOTEXIST:P=1.0,0.0
110722	paperref:3847	paperref:3127	|	exists=NOTEXIST:P=1.0,0.0
112155	paperref:893	paperref:892	|	exists=EXIST:P=0.0,1.0
94683	paperref:595	paperref:3334	|	exists=NOTEXIST:P=1.0,0.0
126064	paperref:4258	paperref:479	|
116418	paperref:4625	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
134379	paperref:3897	paperref:4247	|	exists=NOTEXIST:P=1.0,0.0
89821	paperref:3832	paperref:4801	|	exists=NOTEXIST:P=1.0,0.0
105803	paperref:4793	paperref:754	|	exists=NOTEXIST:P=1.0,0.0
126891	paperref:3006	paperref:3123	|	exists=NOTEXIST:P=1.0,0.0
91006	paperref:1134	paperref:4537	|	exists=NOTEXIST:P=1.0,0.0
121206	paperref:3244	paperref:2298	|	exists=NOTEXIST:P=1.0,0.0
87288	paperref:3829	paperref:959	|	exists=NOTEXIST:P=1.0,0.0
129994	paperref:1708	paperref:3871	|	exists=NOTEXIST:P=1.0,0.0
81141	paperref:2019	paperref:5436	|	exists=NOTEXIST:P=1.0,0.0
81985	paperref:2677	paperref:995	|	exists=NOTEXIST:P=1.0,0.0
97369	paperref:5224	paperref:3837	|
90162	paperref:2228	paperref:2049	|
107338	paperref:3419	paperref:1251	|	exists=NOTEXIST:P=1.0,0.0
133936	paperref:478	paperref:2297	|	exists=NOTEXIST:P=1.0,0.0
127219	paperref:5478	paperref:5471	|	exists=EXIST:P=0.0,1.0
95501	paperref:2330	paperref:4752	|	exists=NOTEXIST:P=1.0,0.0
124724	paperref:2105	paperref:4022	|	exists=NOTEXIST:P=1.0,0.0
111322	paperref:3848	paperref:2700	|
89756	paperref:3832	paperref:2108	|	exists=NOTEXIST:P=1.0,0.0
88439	paperref:3904	paperref:1137	|	exists=NOTEXIST:P=1.0,0.0
78893	paperref:3973	paperref:3977	|	exists=EXIST:P=0.0,1.0
85818	paperref:1219	paperref:759	|
112716	paperref:2691	paperref:5269	|
87634	paperref:3300	paperref:4253	|	exists=NOTEXIST:P=1.0,0.0
127241	paperref:1718	paperref:1241	|	exists=NOTEXIST:P=1.0,0.0
128031	paperref:4805	paperref:4248	|	exists=NOTEXIST:P=1.0,0.0
90869	paperref:4243	paperref:1754	|
112662	paperref:1547	paperref:957	|
124662	paperref:4253	paperref:1329	|	exists=NOTEXIST:P=1.0,0.0
128545	paperref:2556	paperref:956	|	exists=NOTEXIST:P=1.0,0.0
109612	paperref:1668	paperref:2699	|	exists=NOTEXIST:P=1.0,0.0
107477	paperref:4875	paperref:4872	|
88244	paperref:1136	paperref:3493	|	exists=NOTEXIST:P=1.0,0.0
100092	paperref:653	paperref:456	|
95273	paperref:5319	paperref:4895	|	exists=NOTEXIST:P=1.0,0.0
112301	paperref:1052	paperref:3856	|	exists=NOTEXIST:P=1.0,0.0
106088	paperref:2692	paperref:543	|	exists=NOTEXIST:P=1.0,0.0
101715	paperref:4594	paperref:1535	|	exists=NOTEXIST:P=1.0,0.0
99325	paperref:3838	paperref:3249	|
94542	paperref:595	paperref:1640	|
132585	paperref:1303	paperref:5224	|	exists=NOTEXIST:P=1.0,0.0
116275	paperref:5442	paperref:1938	|
110469	paperref:1531	paperref:1000	|
94824	paperref:4161	paperref:4160	|	exists=EXIST:P=0.0,1.0
127848	paperref:3343	paperref:3344	|	exists=EXIST:P=0.0,1.0
99072	paperref:3334	paperref:599	|
80206	paperref:1253	paperref:2020	|	exists=NOTEXIST:P=1.0,0.0
127937	paperref:1712	paperref:1240	|
133571	paperref:1156	paperref:3364	|	exists=NOTEXIST:P=1.0,0.0
119086	paperref:757	paperref:1632	|	exists=NOTEXIST:P=1.0,0.0
96920	paperref:3497	paperref:1751	|	exists=NOTEXIST:P=1.0,0.0
88664	paperref:2381	paperref:2440	|	exists=NOTEXIST:P=1.0,0.0
116544	paperref:1282	paperref:1229	|	exists=NOTEXIST:P=1.0,0.0
101324	paperref:429	paperref:3417	|
92743	paperref:2929	paperref:1052	|	exists=NOTEXIST:P=1.0,0.0
128777	paperref:497	paperref:1174	|	exists=NOTEXIST:P=1.0,0.0
99010	paperref:1051	paperref:599	|	exists=NOTEXIST:P=1.0,0.0
108595	paperref:5393	paperref:4702	|
99440	paperref:4638	paperref:2975	|	exists=NOTEXIST:P=1.0,0.0
103039	paperref:3844	paperref:4800	|	exists=NOTEXIST:P=1.0,0.0
102977	paperref:3127	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
117347	paperref:1916	paperref:4359	|	exists=NOTEXIST:P=1.0,0.0
123689	paperref:472	paperref:4819	|
97815	paperref:3834	paperref:5116	|	exists=NOTEXIST:P=1.0,0.0
91445	paperref:1417	paperref:766	|
117096	paperref:643	paperref:2687	|	exists=NOTEXIST:P=1.0,0.0
130327	paperref:5213	paperref:5643	|	exists=NOTEXIST:P=1.0,0.0
119400	paperref:753	paperref:3241	|	exists=NOTEXIST:P=1.0,0.0
102591	paperref:650	paperref:2552	|	exists=NOTEXIST:P=1.0,0.0
123960	paperref:484	paperref:1915	|	exists=NOTEXIST:P=1.0,0.0
124628	paperref:4253	paperref:2559	|
120290	paperref:3127	paperref:602	|
100144	paperref:4784	paperref:456	|	exists=NOTEXIST:P=1.0,0.0
112034	paperref:1236	paperref:1712	|	exists=NOTEXIST:P=1.0,0.0
133953	paperref:2424	paperref:2425	|
123724	paperref:3579	paperref:4255	|	exists=NOTEXIST:P=1.0,0.0
104608	paperref:1699	paperref:3840	|	exists=NOTEXIST:P=1.0,0.0
134440	paperref:5224	paperref:961	|	exists=NOTEXIST:P=1.0,0.0
102194	paperref:4783	paperref:3905	|	exists=NOTEXIST:P=1.0,0.0
79042	paperref:1488	paperref:3494	|
82637	paperref:3968	paperref:3979	|	exists=EXIST:P=0.0,1.0
77482	paperref:1404	paperref:1403	|	exists=EXIST:P=0.0,1.0
131400	paperref:1060	paperref:1641	|	exists=NOTEXIST:P=1.0,0.0
120909	paperref:2293	paperref:754	|	exists=NOTEXIST:P=1.0,0.0
131835	paperref:1427	paperref:4240	|	exists=NOTEXIST:P=1.0,0.0
132177	paperref:1990	paperref:3367	|	exists=NOTEXIST:P=1.0,0.0
98450	paperref:2381	paperref:754	|	exists=NOTEXIST:P=1.0,0.0
75700	paperref:1372	paperref:2706	|	exists=NOTEXIST:P=1.0,0.0
89165	paperref:5067	paperref:4599	|	exists=NOTEXIST:P=1.0,0.0
116018	paperref:4804	paperref:2688	|	exists=NOTEXIST:P=1.0,0.0
132387	paperref:1994	paperref:1993	|
130724	paperref:252	paperref:1242	|	exists=NOTEXIST:P=1.0,0.0
75718	paperref:1372	paperref:2698	|	exists=NOTEXIST:P=1.0,0.0
130406	paperref:3874	paperref:2294	|	exists=NOTEXIST:P=1.0,0.0
86757	paperref:529	paperref:605	|	exists=NOTEXIST:P=1.0,0.0
108412	paperref:3414	paperref:2312	|	exists=NOTEXIST:P=1.0,0.0
78555	paperref:5271	paperref:547	|
119643	paperref:756	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
91323	paperref:4260	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
86809	paperref:529	paperref:1601	|	exists=NOTEXIST:P=1.0,0.0
128455	paperref:2192	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
110513	paperref:1531	paperref:1636	|	exists=NOTEXIST:P=1.0,0.0
125662	paperref:2570	paperref:2625	|	exists=NOTEXIST:P=1.0,0.0
121256	paperref:3073	paperref:585	|	exists=NOTEXIST:P=1.0,0.0
121610	paperref:3245	paperref:3876	|	exists=NOTEXIST:P=1.0,0.0
124298	paperref:4251	paperref:612	|	exists=NOTEXIST:P=1.0,0.0
128709	paperref:497	paperref:1703	|	exists=NOTEXIST:P=1.0,0.0
118461	paperref:3423	paperref:3421	|	exists=EXIST:P=0.0,1.0
127513	paperref:1622	paperref:2269	|	exists=NOTEXIST:P=1.0,0.0
105566	paperref:1437	paperref:4791	|
101682	paperref:3842	paperref:2686	|
78925	paperref:2743	paperref:5075	|
100514	paperref:653	paperref:4802	|
102347	paperref:3845	paperref:1533	|
131441	paperref:2187	paperref:1641	|
131367	paperref:3221	paperref:5225	|	exists=NOTEXIST:P=1.0,0.0
130993	paperref:1575	paperref:558	|	exists=NOTEXIST:P=1.0,0.0
102498	paperref:3106	paperref:1708	|
108821	paperref:5645	paperref:3708	|	exists=NOTEXIST:P=1.0,0.0
107288	paperref:205	paperref:1444	|	exists=NOTEXIST:P=1.0,0.0
107066	paperref:984	paperref:4874	|
128519	paperref:419	paperref:2535	|	exists=NOTEXIST:P=1.0,0.0
127932	paperref:1787	paperref:2189	|	exists=NOTEXIST:P=1.0,0.0
97811	paperref:3834	paperref:762	|	exists=NOTEXIST:P=1.0,0.0
110082	paperref:2370	paperref:5362	|
117373	paperref:1964	paperref:3315	|	exists=NOTEXIST:P=1.0,0.0
113921	paperref:4139	paperref:2718	|
101998	paperref:651	paperref:549	|	exists=NOTEXIST:P=1.0,0.0
92091	paperref:1156	paperref:1496	|
129662	paperref:1567	paperref:1570	|	exists=EXIST:P=0.0,1.0
99656	paperref:5603	paperref:598	|	exists=NOTEXIST:P=1.0,0.0
112447	paperref:5268	paperref:2690	|
96006	paperref:3483	paperref:4589	|	exists=NOTEXIST:P=1.0,0.0
80363	paperref:5621	paperref:3973	|	exists=NOTEXIST:P=1.0,0.0
130111	paperref:3872	paperref:835	|
98420	paperref:2381	paperref:4159	|	exists=NOTEXIST:P=1.0,0.0
84632	paperref:1708	paperref:3302	|
85702	paperref:1219	paperref:4594	|	exists=NOTEXIST:P=1.0,0.0
96204	paperref:3835	paperref:3482	|
86786	paperref:529	paperref:1056	|	exists=NOTEXIST:P=1.0,0.0
109978	paperref:3326	paperref:3325	|	exists=EXIST:P=0.0,1.0
90253	paperref:1133	paperref:4800	|	exists=NOTEXIST:P=1.0,0.0
99708	paperref:598	paperref:4253	|	exists=NOTEXIST:P=1.0,0.0
101451	paperref:3842	paperref:651	|	exists=NOTEXIST:P=1.0,0.0
121171	paperref:3244	paperref:2557	|
102502	paperref:3106	paperref:4694	|
124469	paperref:258	paperref:262	|	exists=EXIST:P=0.0,1.0
129589	paperref:2625	paperref:2759	|
113927	paperref:1649	paperref:3037	|	exists=NOTEXIST:P=1.0,0.0
113867	paperref:3850	paperref:1546	|	exists=NOTEXIST:P=1.0,0.0
109163	paperref:3416	paperref:4256	|
94354	paperref:4223	paperref:5072	|	exists=NOTEXIST:P=1.0,0.0
90015	paperref:2444	paperref:2146	|	exists=NOTEXIST:P=1.0,0.0
113301	paperref:1007	paperref:622	|	exists=NOTEXIST:P=1.0,0.0
105057	paperref:2586	paperref:2338	|	exists=NOTEXIST:P=1.0,0.0
75970	paperref:2178	paperref:3243	|	exists=NOTEXIST:P=1.0,0.0
115976	paperref:1880	paperref:1545	|
106132	paperref:4796	paperref:205	|
75821	paperref:3970	paperref:3978	|	exists=EXIST:P=0.0,1.0
119072	paperref:5118	paperref:757	|	exists=NOTEXIST:P=1.0,0.0
104003	paperref:3909	paperref:5269	|	exists=NOTEXIST:P=1.0,0.0
118018	paperref:1253	paperref:1543	|	exists=NOTEXIST:P=1.0,0.0
80959	paperref:3543	paperref:4743	|	exists=NOTEXIST:P=1.0,0.0
129610	paperref:2111	paperref:2110	|	exists=EXIST:P=0.0,1.0
99552	paperref:457	paperref:544	|	exists=NOTEXIST:P=1.0,0.0
94746	paperref:595	paperref:3869	|	exists=NOTEXIST:P=1.0,0.0
95201	paperref:2006	paperref:1942	|	exists=NOTEXIST:P=1.0,0.0
111984	paperref:2692	paperref:2689	|	exists=EXIST:P=0.0,1.0
110499	paperref:1531	paperref:3872	|	exists=NOTEXIST:P=1.0,0.0
132362	paperref:1051	paperref:3664	|	exists=NOTEXIST:P=1.0,0.0
124953	paperref:585	paperref:4023	|
108712	paperref:4245	paperref:3498	|	exists=NOTEXIST:P=1.0,0.0
87193	paperref:3829	paperref:1536	|
99897	paperref:3839	paperref:3910	|	exists=NOTEXIST:P=1.0,0.0
102658	paperref:650	paperref:3846	|	exists=NOTEXIST:P=1.0,0.0
97588	paperref:3834	paperref:83	|	exists=NOTEXIST:P=1.0,0.0
107974	paperref:5436	paperref:5629	|
97407	paperref:3837	paperref:2188	|	exists=NOTEXIST:P=1.0,0.0
76091	paperref:3520	paperref:1078	|	exists=NOTEXIST:P=1.0,0.0
121587	paperref:3245	paperref:5224	|	exists=NOTEXIST:P=1.0,0.0
75890	paperref:4436	paperref:2335	|	exists=NOTEXIST:P=1.0,0.0
119375	paperref:408	paperref:411	|	exists=EXIST:P=0.0,1.0
99715	paperref:598	paperref:3871	|	exists=NOTEXIST:P=1.0,0.0
123054	paperref:2316	paperref:335	|	exists=NOTEXIST:P=1.0,0.0
120329	paperref:609	paperref:755	|	exists=NOTEXIST:P=1.0,0.0
83396	paperref:3903	paperref:1400	|	exists=NOTEXIST:P=1.0,0.0
92706	paperref:2929	paperref:755	|	exists=NOTEXIST:P=1.0,0.0
92975	paperref:4694	paperref:4165	|
130153	paperref:3334	paperref:955	|	exists=NOTEXIST:P=1.0,0.0
101397	paperref:5268	paperref:652	|	exists=NOTEXIST:P=1.0,0.0
103031	paperref:3844	paperref:5269	|	exists=NOTEXIST:P=1.0,0.0
81653	paperref:454	paperref:5279	|
122195	paperref:1188	paperref:1376	|	exists=NOTEXIST:P=1.0,0.0
81464	paperref:3909	paperref:3617	|
128277	paperref:2535	paperref:5634	|	exists=NOTEXIST:P=1.0,0.0
120283	paperref:2204	paperref:602	|
82763	paperref:926	paperref:598	|	exists=NOTEXIST:P=1.0,0.0
108608	paperref:5393	paperref:2943	|	exists=NOTEXIST:P=1.0,0.0
83629	paperref:4706	paperref:2747	|	exists=NOTEXIST:P=1.0,0.0
126736	paperref:1941	paperref:5024	|	exists=NOTEXIST:P=1.0,0.0
128090	paperref:2180	paperref:2559	|	exists=NOTEXIST:P=1.0,0.0
94917	paperref:2511	paperref:4480	|
105687	paperref:647	paperref:544	|	exists=NOTEXIST:P=1.0,0.0
84409	paperref:440	paperref:2684	|	exists=NOTEXIST:P=1.0,0.0
77809	paperref:1169	paperref:1402	|
107253	paperref:205	paperref:2325	|
133087	paperref:2191	paperref:2187	|	exists=EXIST:P=0.0,1.0
91261	paperref:3830	paperref:3856	|	exists=NOTEXIST:P=1.0,0.0
111639	paperref:1055	paperref:3328	|	exists=NOTEXIST:P=1.0,0.0
124564	paperref:1436	paperref:116	|	exists=NOTEXIST:P=1.0,0.0
121114	paperref:5606	paperref:3244	|	exists=NOTEXIST:P=1.0,0.0
88690	paperref:1302	paperref:1982	|
83548	paperref:4170	paperref:3909	|	exists=NOTEXIST:P=1.0,0.0
123039	paperref:3877	paperref:1327	|	exists=NOTEXIST:P=1.0,0.0
124450	paperref:1423	paperref:262	|
112261	paperref:1242	paperref:2146	|	exists=NOTEXIST:P=1.0,0.0
90379	paperref:3831	paperref:1056	|
126996	paperref:980	paperref:5212	|
117857	paperref:430	paperref:2292	|
108232	paperref:546	paperref:2838	|	exists=NOTEXIST:P=1.0,0.0
111613	paperref:1708	paperref:3328	|	exists=NOTEXIST:P=1.0,0.0
106948	paperref:1531	paperref:3495	|	exists=NOTEXIST:P=1.0,0.0
82590	paperref:523	paperref:2521	|	exists=NOTEXIST:P=1.0,0.0
91211	paperref:1996	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
132377	paperref:1051	paperref:3298	|	exists=NOTEXIST:P=1.0,0.0
125373	paperref:1250	paperref:4367	|	exists=NOTEXIST:P=1.0,0.0
79129	paperref:1055	paperref:930	|	exists=NOTEXIST:P=1.0,0.0
111946	paperref:3849	paperref:4247	|	exists=NOTEXIST:P=1.0,0.0
112852	paperref:2556	paperref:4135	|	exists=NOTEXIST:P=1.0,0.0
127536	paperref:551	paperref:4243	|	exists=NOTEXIST:P=1.0,0.0
119431	paperref:3664	paperref:3241	|	exists=NOTEXIST:P=1.0,0.0
98179	paperref:3835	paperref:3857	|	exists=NOTEXIST:P=1.0,0.0
125758	paperref:823	paperref:4587	|	exists=NOTEXIST:P=1.0,0.0
130585	paperref:3875	paperref:1632	|	exists=NOTEXIST:P=1.0,0.0
110920	paperref:195	paperref:132	|	exists=NOTEXIST:P=1.0,0.0
104666	paperref:3840	paperref:806	|	exists=NOTEXIST:P=1.0,0.0
106427	paperref:206	paperref:1940	|	exists=NOTEXIST:P=1.0,0.0
104200	paperref:3841	paperref:1175	|	exists=NOTEXIST:P=1.0,0.0
109470	paperref:961	paperref:3417	|	exists=NOTEXIST:P=1.0,0.0
114711	paperref:4783	paperref:550	|	exists=NOTEXIST:P=1.0,0.0
106477	paperref:206	paperref:2687	|	exists=NOTEXIST:P=1.0,0.0
129474	paperref:5604	paperref:4262	|	exists=NOTEXIST:P=1.0,0.0
114053	paperref:286	paperref:2312	|	exists=NOTEXIST:P=1.0,0.0
92068	paperref:1496	paperref:2267	|
